,f1,f2,f3,f4,f5,y
2015-02-16,10.150827627664885,-0.047599678864319345,-0.5949661200097169,1.5338942902834456,2.9274948267139362,4.688764702254748
2015-02-17,10.95418075914026,0.20400262574449618,0.0918174110708815,1.2599696753430965,3.0185405265510963,5.316309657440756
2015-02-18,10.632076429066947,0.9216166690049719,0.14518627804996412,1.6920803576999648,3.333127806100954,4.3764007584285896
2015-02-19,9.60354552597595,1.6184596280777612,0.22141533804372374,1.534083914250886,3.3489737028768176,4.281799865633174
2015-02-20,10.662041984697398,1.6500118796993481,0.43146326002853963,1.5680623011794252,3.2382098439217133,5.852670249803646
2015-02-21,10.312524463449158,2.465252634782828,0.394720640871913,1.469934212017385,3.6220682965330018,5.552294634373356
2015-02-22,10.161806284129737,1.872475528988782,0.3489997707112205,1.4107085047501564,3.549092959360956,3.7169628625099103
2015-02-23,10.791457790451235,2.56782815735098,0.5058293764777115,1.6494445333244747,3.339780726221475,5.248233427689622
2015-02-24,10.976646774392753,2.4229892434183835,0.3740114614878091,1.493704730350235,3.650915960231753,5.0863098745177915
2015-02-25,10.892523465509479,3.095170052236601,-0.12245770415259244,1.9864292439297428,3.7700684739267536,5.739996295282474
2015-02-26,9.963263745675567,3.3967645563770374,-0.49198463257953023,1.3890948855562075,3.8536328205938544,4.612120479307285
2015-02-27,10.174561431461868,3.104130437406108,-0.6130136587745213,1.9695726073026047,3.678725060031432,4.705437669859517
2015-02-28,10.431463326988093,2.5023053841688947,-0.4329489856681778,1.6589730415093962,3.679824400521087,4.771415544546846
2015-03-01,10.68070942033061,3.3492541709067836,0.16843767544266172,1.7594513298592769,3.5497392325995016,5.345388329549316
2015-03-02,9.870978044028892,3.379365324636738,0.6037753219537801,1.8841594698774926,3.7833194688064693,5.902030324524409
2015-03-03,9.925978201210345,3.2819090755175844,1.1467363963634722,1.6088628504583065,3.6519631401533195,5.006920486186612
2015-03-04,9.3645973718795,3.398597352987834,0.89841367197195,1.9246330872282131,3.6409467172026178,5.218063192347948
2015-03-05,9.209442944799477,2.5309263196789966,0.4295020530966859,1.2266262488104918,3.467807782243089,4.242776036462403
2015-03-06,10.094533435857294,2.8406731546464603,0.22973640039382937,1.6399647862747093,3.1861609681190273,6.1934230515682795
2015-03-07,10.238185256169091,2.7421921790637116,0.14474239346797058,1.6144491778362735,3.6200642248247297,6.424104335058014
2015-03-08,9.387061739648468,1.5662166545552725,-0.06624553807993899,1.5633264231309196,3.6834889899346663,4.94873009410003
2015-03-09,9.77918671898545,1.8831307902445116,0.12732293366830502,1.7852650087548771,3.143260974816541,5.262585283365948
2015-03-10,9.304097267543966,1.3005209885810864,0.42333410259962667,1.9190925690696081,3.268008479216284,5.3292648219987155
2015-03-11,8.638245865443055,1.0743244764548916,0.5101725171777374,1.9956153668582544,3.0535609862579647,5.493402557009805
2015-03-12,8.97086774650368,0.8382029829016371,0.6857243927841574,1.915849809085932,2.7380329508772108,4.969977627331308
2015-03-13,9.380568406989887,0.21679589513331027,0.7731704974749575,1.7465734229050816,2.911798956223371,4.324960583831515
2015-03-14,8.407219408202916,-0.2108091372146763,0.8649476849518541,1.9649960624193186,2.861621917850105,3.3084516360203686
2015-03-15,9.0134325242116,-0.36310706099167417,0.9032140080360773,1.9269701715604772,2.3915961494302778,3.641192815602489
2015-03-16,6.719813722169242,-1.0531383761592665,0.5543075987493504,2.0996808867710146,2.616374627042961,3.013751170827765
2015-03-17,8.232019064053087,-1.3890241544781636,0.44671432585949633,2.077646908330905,1.8284815169306308,2.9961791623595064
2015-03-18,7.648994593405973,-1.1730941708216704,0.05906215071048364,1.9375751580938356,2.175148507271517,3.106497507851088
2015-03-19,7.233614978003585,-2.007466446551846,0.10077079574798373,1.7606772424707628,2.046284757785449,2.1878686314145495
2015-03-20,7.200120285754649,-1.7165610914320306,-0.24085539359926939,1.817610879178425,1.7073710937383424,1.8760385922825629
2015-03-21,5.925286079229317,-1.994929888886135,-0.09136988074248992,1.845738811083707,1.8450509167940714,1.1715236159886642
2015-03-22,6.568016579005977,-2.8288225060862895,-0.4116226983194407,1.8995596737599676,1.346176385990611,2.437804933102482
2015-03-23,6.609390064277181,-2.6489677350485423,-0.021954978841793857,2.022557719022135,1.296818203634283,2.18406039179141
2015-03-24,6.917214972160728,-2.177126154596211,-0.23942742539564318,2.1177337628135846,1.434460603739926,2.8471865227847406
2015-03-25,5.661279048366887,-2.8729192004989392,-0.3193831199841936,1.9696412515716306,1.688796746507494,1.5232980749531881
2015-03-26,5.253289939570558,-2.7138910055606513,-0.2923129420485353,1.987669376415959,1.1044534020802805,0.9207664940665856
2015-03-27,5.1390264756032,-2.3847254911411166,-0.23877539663893654,2.0170970747879045,1.120108030015213,1.9035431253067476
2015-03-28,5.575493974501766,-2.1906034962442966,-0.17313294000023902,1.8886569296678901,1.0862112418801624,1.5052059350520035
2015-03-29,5.005854461177653,-2.3583243612545366,-0.1659918479768667,1.8095714946877197,1.251465401215689,1.4287825445598954
2015-03-30,4.296365424963263,-2.2764954819812067,0.23213444982431658,1.6457832628489866,1.023671552806508,1.1320815263653872
2015-03-31,4.534012919009591,-1.4448973645017738,-0.04342835829151251,1.8594701508639926,0.8301962207045228,0.1188155010380918
2015-04-01,4.038708718423495,-1.0877700261810457,-0.04561974011953368,2.094166094613339,1.0580532210465472,2.4539855868948854
2015-04-02,4.18423355565874,-1.0211355145226937,-0.31348590241151536,1.8593991918644668,0.9789451406867129,2.013319131867299
2015-04-03,3.0558723247098762,-0.9666397996993165,-0.14231963501897654,1.9522719098242878,1.0775863218964405,1.6331249810128774
2015-04-04,2.947601340666544,-0.889254654375671,0.11416249455542284,2.092378818857178,0.6766421759835713,1.5343739160481698
2015-04-05,2.617759069291167,-0.5329146003523553,0.14473284430079905,2.101897330454601,0.652634779888616,1.702905193535224
2015-04-06,1.7825871763362504,0.2478541937395909,0.47805982860871665,1.7799277512975764,0.62258504817311,1.2676887605896372
2015-04-07,2.361392474175333,0.5975550018992235,0.1359429813747022,2.1927296747990686,0.686629719032651,2.2844766598500756
2015-04-08,2.041610769275088,1.2735762913501212,-0.27414448580135775,2.215680640072492,0.8544458877159736,1.3900889124161786
2015-04-09,1.6104619236143662,1.4234878139989227,-0.8012846855089016,1.7605437270911166,0.8824230991365578,1.8896005230344388
2015-04-10,1.1868140240937088,1.14104050397248,-0.9106611639575616,1.8174607540586787,0.7149604063694228,1.7906537712938737
2015-04-11,0.2923146289747942,2.2538609011294835,-1.4426575617557047,2.215573317093919,0.6154194230563501,1.3456034694508652
2015-04-12,0.48556974783604057,1.9624879675142974,-0.9260313866920957,1.9425255956766005,0.5326380015956685,1.5653881991249794
2015-04-13,0.22073754644348179,2.4426368544185433,-0.729916136928301,1.5218975144695943,0.5488769649102592,0.8020483666551896
2015-04-14,-0.31222176779595046,2.896514903580303,-0.462188457079015,1.679291082344443,0.5059176190235753,0.6954913976405737
2015-04-15,-0.29397519147604734,3.6474075236775096,-0.05350127287565877,1.9021471762302404,0.4936498932481543,1.5036010302442875
2015-04-16,-0.31231922199503803,4.169056054250719,0.31643071280727303,1.711627863201202,0.6200972703823636,1.7844560690677524
2015-04-17,0.12927980474801737,3.562715257088702,0.3654744747006974,1.85319081192084,0.701834886400123,0.4287556394442842
2015-04-18,-1.0241435075495056,3.425399989894308,0.39447246608872494,1.9334203398650134,0.7880323096325081,1.0444665030362243
2015-04-19,-1.2781236762871635,3.6939212357011995,0.0812836179974631,2.2098865547815385,0.3009515552875099,0.38609244664244213
2015-04-20,-1.7371340182753725,3.8058663546299862,0.15484282602822874,1.8492712100153337,0.38358595746979846,0.29098510466505734
2015-04-21,-2.9495555513989933,3.4021434714495276,-0.01601209007159423,2.1112315199388947,0.27425737212103535,-0.9331544552097508
2015-04-22,-2.290636140177523,3.949184055802771,-0.3345930759632451,2.1712743191881954,-0.24842015490735436,-0.3530252850345716
2015-04-23,-2.531130421876266,3.346883923198607,-0.3561792847847617,2.1606246264612783,0.06162954605067403,0.2689719660833439
2015-04-24,-1.6098578501051612,3.251565350301133,-0.3012518818920063,1.9183987807530725,-0.10111362598647855,0.10327615197868148
2015-04-25,-3.2139733980412837,3.086385598627668,-0.5962098853631429,1.4559236148183918,0.18145752555178932,-0.8587507086665356
2015-04-26,-3.2391313262286645,2.7609159085046526,-0.4094857654033152,1.9273322251995604,-0.3545576492775628,-0.7282112613720823
2015-04-27,-3.6748926258697754,2.601475079898112,-0.15260724871069548,2.0308892377511407,-0.3978780931580748,-0.5470022706513248
2015-04-28,-4.5047531763134785,1.8520592865047423,-0.2964987777440327,1.7904981835622855,-0.49402378915444023,-1.1057052023363192
2015-04-29,-3.6068565425324546,1.5342844116995844,-0.21138675938356985,2.1405953554848676,-1.0063999340505807,-0.973708484557563
2015-04-30,-4.054867262177916,1.0187350084938827,0.08705682705927444,1.948081357552478,-0.8609590789549904,-0.6159327598924984
2015-05-01,-4.282336549403203,1.1157504070262099,0.11761697538427844,1.8736790833776285,-0.9714169978030653,-0.6487354690451688
2015-05-02,-5.373764263927136,0.8466454154210109,0.4630525444956705,1.9606887796598114,-0.9773851546193423,-1.2933309073029016
2015-05-03,-4.452842742018847,0.37923514637937367,0.878735101620011,1.7929582263519985,-1.4231617779413823,-1.1510331846830606
2015-05-04,-6.084044184632657,0.37899494376618037,1.2052256990126569,1.2100822396205833,-1.3143932270974625,-1.4610507725277235
2015-05-05,-5.312042512386748,-0.47864340014912937,0.7128762970583569,1.5906703244120535,-1.7556088847983211,-1.5175961672324227
2015-05-06,-4.725839998960482,-0.6126541191348441,0.7664592529291622,1.911284564286845,-1.7452676079564318,-0.8346442679913323
2015-05-07,-6.524954436779461,-1.4544164185504243,0.34091579381098086,1.49119012942816,-1.508140048816966,-1.9386346574057072
2015-05-08,-6.514259561105981,-1.528958146746573,-0.005215292554065547,1.5883816018444443,-2.315934134878845,-2.954318267213774
2015-05-09,-6.375306745214073,-1.4577935144350636,-0.20037992906863858,1.4039926298612753,-2.275075937022519,-2.9563742853816635
2015-05-10,-6.863287950815003,-1.6289766435193767,0.26632699703572765,1.9491502466055854,-2.2543676177659298,-2.902817831630162
2015-05-11,-7.565501659282539,-2.149270571748365,0.2138121540007945,1.9075982016410324,-2.378440479691628,-2.5613008666501917
2015-05-12,-6.926524255342601,-2.217178114905266,0.04882966316267372,1.3729943037059356,-2.7178216959913226,-3.777404195182955
2015-05-13,-7.654431111883206,-2.740721099514668,0.3076087156797568,1.5572368256589024,-2.5125547944213205,-3.2539987982117045
2015-05-14,-7.040624054721847,-2.4356783013990175,0.14657904824896736,1.3692348455112073,-2.843356025719577,-3.0844379148584644
2015-05-15,-7.882778917555538,-2.0574547778118992,0.0009642742104369884,1.6054329495034676,-2.648655828082563,-2.9765895471713724
2015-05-16,-6.785098039374909,-2.1007822542847157,-0.15978114839492308,1.5610517236214407,-2.7449807776525903,-3.17317394188234
2015-05-17,-8.079897170828316,-2.0254209326147095,-0.027768729382727123,1.5976949416745772,-2.4581241452615714,-4.501174527766734
2015-05-18,-7.9685770149426505,-2.017930589286896,-0.022921008002240187,1.4775509097559334,-2.8784797881647317,-4.400439238370161
2015-05-19,-7.5110062501976795,-1.8451234759852593,-0.10335133445931788,1.9736436950516492,-2.682112894529885,-4.291224153884477
2015-05-20,-8.63423984775923,-1.8197046648533606,0.2424419656941206,1.1559620659518846,-2.5985050619204992,-4.572438481098798
2015-05-21,-7.99683519564947,-1.1497913992595592,-0.061014325578442746,0.9940070575397641,-2.961875914968407,-4.073229153317138
2015-05-22,-7.539365479628216,-0.9385010464404162,-0.13668370279137995,1.2316946742778783,-2.5582486122116617,-4.3123721267895565
2015-05-23,-9.069573228566927,-0.594629588070975,-0.21579901072022456,0.970511773361074,-2.3574190727072177,-3.5620222089092772
2015-05-24,-8.236850690121322,-0.5545853906836631,0.1091934756209261,0.9590331751904702,-2.847065357299967,-4.608596470938321
2015-05-25,-8.252931110162676,-0.6797841543467599,-0.29984977425789244,1.030306269087062,-2.5646024108513914,-3.3112533941907345
2015-05-26,-8.035971970062722,0.6702457756859714,0.05298020809160743,1.0188103453635196,-2.661236304818302,-2.828688484119074
2015-05-27,-9.07962236858382,0.5783842988300963,0.2547146708990113,0.9846468841949345,-2.2841020734200224,-3.3217913996305395
2015-05-28,-9.145847952572938,0.8442639842532607,0.13454930651003608,1.2511883258977314,-2.61816297849712,-3.975610885037002
2015-05-29,-8.239296501474266,1.6863964598122838,0.29641363390086434,1.0179407126032858,-2.565660237240146,-2.7678930861768993
2015-05-30,-8.356573267040723,1.724360802524686,0.48446950995243493,1.0545779621068059,-2.1178716345479724,-3.4672224146592074
2015-05-31,-8.374753574827063,2.506257531026594,0.6706034298447795,1.2403066512240537,-2.1341083971658765,-1.9961697322961807
2015-06-01,-8.311841498908828,2.69700794058163,0.3953529771960819,0.8788602770754204,-1.9992924334278017,-2.3772710451387677
2015-06-02,-8.800279645071962,3.0128990329643877,0.42578009689738644,0.9495744471506071,-2.0146879928877803,-2.5332541567769717
2015-06-03,-8.3094927974503,2.661668128344637,0.08714156465717356,1.0456974114359632,-2.0844274422157647,-2.781929081588303
2015-06-04,-8.234610776495439,3.6622904723582397,-0.28175762423613093,0.5540054552236833,-1.9878345945393465,-3.1068044893335447
2015-06-05,-8.684059114964562,3.5644556468192667,-0.3841987485571954,0.4348322852268011,-1.7520371680731448,-2.5513415690410612
2015-06-06,-7.329985251714508,3.5199151975739857,-0.29840564634816624,0.9502610344605346,-1.8397878906019096,-0.8233829894554099
2015-06-07,-7.952251158931582,3.773375515713098,-0.15135628640606913,0.9484035360524881,-1.5531594853422006,-1.7035766479118128
2015-06-08,-8.701483359887636,3.2506989712875387,-0.30521050014988566,1.2315559446017248,-1.64887099694539,-2.021018341614179
2015-06-09,-7.684660052452515,3.912165570312036,0.23980880664728083,0.8187995284862954,-1.9126547387980803,-1.045740839597824
2015-06-10,-8.397905998065198,3.439532306662064,-0.011399652769375834,0.9193638738595488,-1.5379587753981776,-0.9315888892450214
2015-06-11,-7.4052653876710295,3.2548195632760155,0.14008087531758381,0.6843329327423405,-1.8084445555950055,-0.9253497462107306
2015-06-12,-7.098467069378814,3.0711549395758215,0.16746288051605898,0.7506700696584843,-1.5775928057925008,-2.059848063429883
2015-06-13,-7.95788741601567,3.686048936070695,0.26746401614581194,0.9922683327989676,-1.5024699700322435,-2.744794096733049
2015-06-14,-6.926582460038037,2.947829304903497,0.09424053135494688,0.2014155182465267,-1.661580064781039,-0.6459638399518095
2015-06-15,-7.053674778415434,3.344558238295278,0.02776125260418509,0.6761488900613176,-1.4550556033942936,-0.6521609554479602
2015-06-16,-6.692036720441388,2.4390524908415356,0.2744152340915191,0.987578696413905,-1.5244436062358961,-1.8554718405588917
2015-06-17,-5.98902377871246,1.7750278551909306,0.11896413409796627,0.5837378292978825,-1.5379661183835367,-2.6791548173712156
2015-06-18,-6.8859733130215846,1.6168176058987913,0.113900847635122,0.8241589536084406,-1.4268729287408366,-2.0179531212705264
2015-06-19,-6.957673824924364,1.9695247643874683,-0.11633832644604596,0.334768910555336,-1.7157437103264073,-2.664982037976132
2015-06-20,-6.8349271585622375,1.187130584459137,0.29137315608349024,0.4206323320468495,-1.6187495634621243,-2.8560402642904084
2015-06-21,-6.599455266239626,0.6984782754202025,-0.1158505330322004,0.40005072006487047,-1.8326032640201224,-2.501745068959297
2015-06-22,-6.0236832824649476,0.5399087542896503,-0.2684610148189985,-0.08398504442062937,-1.7661668366948033,-2.705326460926305
2015-06-23,-5.600534708896278,0.2771820346121885,-0.19339514365106109,0.09197846030699425,-1.7320744252145377,-3.339374142946248
2015-06-24,-5.411340874549111,0.10825505027032373,-0.36886030262865865,0.072223377962953,-1.5582916851692135,-2.873926168253995
2015-06-25,-4.907476187347472,-0.12872684684471963,-0.16644446582793035,0.4219095705116681,-1.5608778959757499,-2.135446672358783
2015-06-26,-5.078970113347936,-0.9848367494453463,-0.1627414166098783,0.3977486353802012,-1.5436611545547967,-2.4772802757906662
2015-06-27,-4.116351614657858,-1.560642541828864,0.153544387601667,0.2538807881757049,-1.7053064220308591,-2.309446511493821
2015-06-28,-4.726568314105874,-1.5404943900417796,0.23983663293887825,0.3195935378380672,-1.5495957845397397,-2.0949895822122397
2015-06-29,-2.9789859532349556,-1.5556231247674537,0.2784131544873873,0.08759667218723126,-1.694790142556368,-1.9868543488927264
2015-06-30,-3.7650188490422307,-2.100208165312293,-0.08679565985261256,0.3264307999169698,-1.215983990345643,-2.0672492471160426
2015-07-01,-4.23941255672945,-2.2328436138163585,0.18337472334339078,0.053394568980680526,-1.5649095990582143,-4.0013506337880775
2015-07-02,-4.073714198820527,-1.932222611045457,-0.020509991819042124,0.028786803262728693,-1.649937760643964,-2.310839104950048
2015-07-03,-3.0191779498821267,-2.093165246628169,0.17630948971251803,-0.0703325204298583,-1.6134948265780331,-1.2333703439293733
2015-07-04,-3.0892681336800867,-2.06473062824436,0.5776102874561935,0.08525321507302078,-1.2830653180806835,-1.6723555176626799
2015-07-05,-2.332904750349423,-2.2508923595267065,0.7626751093213143,-0.17028422933164333,-1.350994140005108,-1.425355432431989
2015-07-06,-2.161174103363957,-1.994740863290806,0.5140341080954745,0.07485972070802809,-1.066716734048792,-1.4987935858593453
2015-07-07,-2.1378933626762398,-2.060132638721676,0.33580879464734736,-0.38120278661012774,-1.081217135134123,-0.5519136379217796
2015-07-08,-2.224642385880981,-1.3301829002362762,-0.025440406504507945,-0.40885675058003745,-1.0841017131095663,-0.6354968788617881
2015-07-09,-2.2548028147958465,-1.0610335225942011,-0.19040438783662753,-0.08583266321808802,-0.8572034367557544,-0.4067711357416437
2015-07-10,-1.4134274197829866,-1.6632962839917482,-0.2649391069709133,-0.27520519782176384,-0.9108948685023569,-1.607773565992919
2015-07-11,-0.4517116632305602,-1.0936461878149561,-0.6072311243774943,-0.3823766770703745,-0.676633767425026,-0.3693424329003867
2015-07-12,-0.45985199958345147,-0.9411940189958485,-0.3927943660526378,-0.14760247938194096,-0.3096507075524187,-0.3893642271510768
2015-07-13,-0.8743018033214272,-0.3417821182054689,-0.23836809082453297,-0.48098545426834116,-0.3339268890022468,-0.5018538602244043
2015-07-14,0.15277731706834405,0.19118733067750449,-0.3330342211300783,-0.4333860304472264,-0.42131163823837986,-0.20496770901151698
2015-07-15,0.578314039462107,0.15620639625030303,-0.18384588694246448,-0.14719624086535993,0.08310474604241233,0.06882661124799885
2015-07-16,0.2647389462563869,0.695477591695023,0.33491531795070834,-0.15278287129909385,0.20981699376536395,0.6564703527439848
2015-07-17,1.105779419787615,1.051909501841736,0.5986672489801469,-0.17956471890780512,0.2768780888811393,-0.35513345823834586
2015-07-18,1.3811991639298675,1.7905329850577683,0.5239482089363726,-0.5837561408427967,0.6215380851166372,1.680302622981318
2015-07-19,1.1044072603034047,2.112767895611299,0.767043467791777,-0.3143207694015381,0.7382169872333265,1.0124085033098988
2015-07-20,2.178893680174139,2.2217553498114304,0.8358928879850143,-0.7832162041007158,0.7939348454126904,1.0897090277447874
2015-07-21,2.604499853965396,2.8149524173504394,1.0139664720802815,-0.8075946568160656,1.1362892818151955,1.901246394606554
2015-07-22,3.1894308168807664,2.8938242106280647,0.5335906808692644,-1.1289081349739325,1.398011074780229,0.87466467125222
2015-07-23,3.4979841592025958,3.2399583086069805,0.5261384785217439,-0.35665098496176056,1.56052858279662,1.6187123852512302
2015-07-24,2.604497651664496,4.050742903831881,0.26970094802130856,-0.8962234312747506,1.6002620249340862,1.6935056388301313
2015-07-25,3.145432130444745,4.138218802986214,0.040629485221979275,-0.7807224463573413,1.5837267546393368,2.7155468956981945
2015-07-26,4.1913307794615715,3.4908239682695665,-0.08434758453873722,-0.9692454216985897,1.7134880209848204,2.2608116283040993
2015-07-27,4.508325389421524,4.229278700874175,-0.033606891567228764,-0.679678867965214,1.945433738846481,2.9952076430680155
2015-07-28,4.824422714801573,4.276988507504512,0.03078693581554407,-0.9251274120825759,2.247353568807987,2.6913850788755878
2015-07-29,6.806276805719652,3.69509074024205,-0.30407468043481484,-1.1420009467875802,2.317982057735123,3.8846946262604813
2015-07-30,5.4756151990960555,4.243977052243143,-0.1134456771987933,-0.823480874179706,2.8383057330841774,4.309107579605967
2015-07-31,6.065162022543209,4.372000224552841,-0.3531003272461296,-1.2290650203097737,2.5085676662131227,4.2451426651686495
2015-08-01,6.278246408593383,3.4410992535678604,-0.17405809538117384,-1.1400265592804786,2.629032354690086,3.6493104914609877
2015-08-02,6.427174532000706,3.3269915772694336,-0.24946483187126456,-1.4238614498167674,2.4456514229629502,4.08436220624859
2015-08-03,6.240158293330553,3.6919067630643774,0.38381705865355487,-1.3169164044712267,2.600991113138078,4.2348600371454115
2015-08-04,7.0693896076420994,3.215888518568015,-0.4719823216953898,-1.0257542623797706,2.5997325172944827,4.407754190706321
2015-08-05,6.591124133748362,3.0152358123290908,-0.3727386329343238,-1.4833880847018865,2.7151472990371386,4.448500624728995
2015-08-06,7.142004854133703,2.639412007388974,-0.40498426331185367,-1.4154076697446958,2.495353040107758,4.570083418685541
2015-08-07,7.295586175875408,2.318983714161843,-0.43369068894166884,-1.1480183190352102,2.6337466970442707,3.9637267519481756
2015-08-08,7.851770848214466,1.4508396398920627,-0.31755998572631616,-1.2842918838035573,2.6427480213517516,4.280165640064289
2015-08-09,9.235181806261483,1.7980953498265728,0.07256631987291436,-0.8048407992579836,2.678993073628072,4.495446734544885
2015-08-10,7.4054379402338935,1.4638414620957048,0.2303385328761375,-0.8637898907217804,3.1396051659221587,3.3618094572786337
2015-08-11,8.937369992674157,0.6730860633133959,0.32284375120780284,-1.4311101217418998,2.5948030368479453,3.883377573059818
2015-08-12,8.036760717641695,0.3636041288177567,0.6659657883241517,-1.172681902792431,2.764048007662656,3.5179114651667978
2015-08-13,8.84950512639217,-0.43629684526714035,0.18737357133243324,-1.1604562030422798,2.527801985658931,2.6531373737564574
2015-08-14,9.865543110349156,-0.15900018900725546,0.2183365923697448,-1.455623500031947,2.5699571060206594,4.260671456679064
2015-08-15,9.581826283761844,-0.4552889231943765,0.28328224750900133,-1.6606551262536728,2.962596351509225,2.1358850532246585
